,member_id,work_id,age_match,annualpay_match,pref_match,occupation_match,exp_match,licentiate_match,gender_match,Y_prob,Y_prob_prehire,Y_prob_entry_prehire
1114,2727824,93528,-0.3076326412149945,-1.2054644577930045,0.06992044016154092,1.0,0.05389318178609664,0.11645656788146687,1,0.5536701042220935,0.5070238654880415,0.28072395644785264
1115,2727824,92955,0.6909754602532739,-0.6394991454254748,0.06992044016154092,1.0000000000000002,0.05389318178609664,0.1394205526091573,1,0.5342155853049934,0.6519490347366351,0.34828133518085697
1116,2727824,73327,0.049013109309387085,-0.9620384970199508,0.06992044016154092,1.0,0.08139738455366591,0.1394205526091573,1,0.5524663876614836,0.5726247888113107,0.31635594856000476
1117,2727824,28229,-0.3076326412149945,-0.718612536246897,0.06992044016154092,0.2726069518125906,0.05389318178609664,0.1394205526091573,1,0.3801671593692947,0.5129159064750278,0.19499378315993815
1118,2998395,100757,-1.5202281929978918,-0.7693262780746166,0.06992044016154092,0.0,0.0314970394174356,0.11645656788146687,1,0.3603508565858776,0.33182917812497986,0.11957492857752426
1119,2296633,100757,-2.162190543941779,-1.0228949872132145,0.06992044016154092,0.0,0.0,0.11645656788146687,1,0.38342797423336017,0.24778109452839364,0.09500620312834669
1120,2296633,88404,-1.8055447934173967,-0.8950963345924541,0.03876209328023021,1.0,0.0,0.1394205526091573,0,0.6721262749955301,0.21563681512749916,0.1449351693035458
1121,1908365,100757,-1.234911592578387,0.757157350939741,0.06992044016154092,0.0,0.043865746157436464,0.13508649284376767,0,0.3829966754246994,0.286902083071595,0.10988254398884181
1122,1908365,93181,-0.5216200915296234,0.6354443705532141,0.06524201714066594,1.0,0.043865746157436464,0.10549954312095956,1,0.6510650658711525,0.4701849648824868,0.3061210051328418
1123,1908365,98195,-0.8782658420540049,0.8788703313262679,0.06524201714066594,1.0,0.043865746157436464,0.17099730638580118,1,0.6986105125879686,0.43589304307845994,0.30451946225857235
1124,2985555,100757,-2.661494594675913,-2.037169823767605,0.06992044016154092,0.0,0.0314970394174356,0.07694728679154589,1,0.3500919338887372,0.1980210949096296,0.0693255880676774
1125,2985555,75099,-0.5216200915296234,-1.9763133335743408,0.04834912231819448,1.0,0.0314970394174356,0.07071265321776822,1,0.5529806146600088,0.457366810109239,0.2529149797792945
1126,2985555,65060,-1.9482030936271495,-2.2805957845406586,0.0451948803239569,1.0,0.460166028289414,0.09799475974354296,1,0.6076038978104221,0.3972094083386461,0.24134598475353294
1127,2985555,62975,-1.092253292368634,-2.219739294347395,0.05741607171540768,1.0,0.03670311941120992,0.09799475974354296,1,0.5656986150254558,0.38570943257782664,0.21819529181153097
1128,2985555,95434,-1.9482030936271495,-0.21147511796970184,0.059208665648509524,1.0,0.03958303976646919,0.07694728679154589,0,0.6525500130500566,0.199880825481532,0.13043223527642978
1129,3001455,100757,-2.8041528948856658,-0.2621888597974213,0.06992044016154092,0.0,0.0314970394174356,0.11645656788146687,0,0.4133922811774935,0.13581570033153037,0.0561451621797702
1130,3001455,77495,-1.7342156433125209,-0.1404758794108945,0.03979946797626355,1.0,0.0314970394174356,0.0882414401381352,0,0.6801794572786737,0.2205652404078537,0.1500239455151541
1131,2782377,100757,-2.0195322437320264,0.757157350939741,0.06992044016154092,0.0,0.0,0.11645656788146687,1,0.4562513720907514,0.2634324001273251,0.12019139401125191
1132,2955316,84527,0.8336337604630266,-0.21147511796970184,0.05892109561266825,1.0000000000000002,0.0,0.1394205526091573,1,0.5685846661406828,0.6549621102411445,0.3724014127862582
