"work_id","work_licentiate_id"
69904,"301,303"
66314,"494,495"
70242,297
41808,"47,297"
41840,298
41679,297
42554,"5,297"
59615,297
59843,"297,522"
60217,360
50072,297
50093,297
50221,297
55008,297
55296,297
16245,"47,51,63"
50732,297
47659,297
47756,522
45179,"27,28"
39437,297
40481,"27,28,40,41"
39431,490
40539,"515,516"
40433,297
40681,"297,303"
39885,297
41823,"494,495"
41028,297
30252,297
44985,297
45206,297
45339,297
45571,"40,41"
44572,297
45047,"27,28"
45110,"515,516"
44965,297
43188,"492,494,495,515,516,522"
43234,297
43064,297
43834,490
52696,"297,542,301"
52251,297
16572,297
45039,297
45091,490
45094,297
45087,386
45499,297
45187,210
43705,297
44695,"27,28,40,41"
45163,297
45296,297
45083,297
46828,"297,1184"
11597,501
39190,297
41281,297
47464,"501,502,508"
48060,297
48228,297
43359,"384,385"
43658,494
43798,297
14668,297
43609,297
47194,167
47260,"297,301,542"
43969,297
47104,297
47162,297
42859,303
34051,297
22306,"516,518"
54468,297
45175,"297,542"
46013,297
47907,297
48120,297
48495,297
55292,297
47719,494
56231,297
56686,297
56698,297
70677,"297,1184"
48716,"494,495"
49070,"202,205,208,210"
45687,334
19724,"392,517"
42705,297
36064,297
61157,515
61163,297
55641,"166,167,168,297"
55925,297
56239,519
39560,297
50950,40
51552,"490,541"
51878,297
51970,297
31120,297
48536,297
48800,368
49816,"509,297"
50811,"297,522"
40993,"385,386"
40083,297
40600,360
41212,"28,297"
41558,297
45998,297
45120,297
46417,489
46416,"494,495"
46524,368
44601,297
42649,384
45022,"515,516,522"
44768,297
53404,297
53701,"522,297"
53603,490
46807,297
48114,519
45912,"40,41"
45787,494
45918,297
46359,517
44968,297
44574,334
45002,297
45341,297
45399,"209,210"
48245,297
41949,360
42490,297
42667,297
48994,503
49476,297
33011,297
47875,297
40385,297
53124,297
53175,"501,502,508"
48967,495
53337,297
43108,27
43691,297
46842,334
48478,490
46169,490
46335,"27,28"
46728,490
54858,297
54758,297
11245,490
35633,297
49399,297
48691,297
56907,297
49936,"3,20,21"
50200,297
50183,297
59449,297
61836,297
56373,297
56809,519
56782,"501,502"
56932,297
51885,297
52906,297
43953,42
43954,"42,63,67"
44181,"297,49,50"
14254,297
51965,297
52624,"384,385,386"
53148,348
49858,297
49941,297
49942,297
47029,297
47100,297
47101,"161,166,167,168,297,301,542"
40980,297
41478,"379,385"
41547,297
39509,297
41079,297
41627,519
42220,"515,516,522"
44841,"422,423,425,445,462,463,466,483"
44995,431
45502,297
45688,385
43272,297
43308,"27,40"
44089,28
41395,"365,366"
47219,40
47428,297
47617,297
48650,542
49890,297
46718,509
45845,"515,516"
46321,405
44716,"40,41"
42755,298
43180,490
43269,"297,40,41,47,48"
43466,297
48356,297
49241,297
48395,297
49022,"27,28,30,32,33,34,40,41,42,43,231,248,249,252"
49163,386
53002,297
53610,297
37467,338
50774,297
13607,297
46727,210
47273,503
47588,517
47749,489
48381,297
49825,"510,297"
49548,297
16089,490
16771,297
56240,"494,495"
57344,27
57629,"359,360"
57519,341
57420,368
58163,297
58104,517
71810,297
72351,297
49396,297
49750,"297,368"
51327,334
51364,297
51398,297
52837,360
53195,297
62959,"516,519"
63009,"28,41,297"
63294,297
57272,297
57486,297
57755,297
57857,"515,516,522"
58169,"297,501"
53475,297
53524,297
54257,"27,28,30,40,41,42"
54682,"30,35,39,75,209,210,244,245,246,247,248,249,297"
44771,488
44671,"27,28"
51127,360
51707,297
28313,297
52335,297
52448,"501,502,508"
53266,519
52491,297
52830,167
52831,297
41560,297
41869,"63,67,189,297"
32244,297
47467,297
47436,490
47190,297
47818,"27,28,29"
41921,297
42290,"297,1184"
40273,"518,519"
41686,297
42355,297
46301,516
46358,519
54817,"42,47"
44584,297
44409,297
38708,297
45180,366
49706,360
49940,297
50286,494
50343,490
50417,"421,486,325,337,338,377,378,379,384,385,387,391"
47237,"6,7,209,210,297"
47243,297
49597,490
49792,297
50075,"27,28,29,40,41"
49885,297
50140,6
50342,490
49248,297
33559,297
47767,386
47124,297
43403,490
44179,297
54270,"27,28,40,41"
54465,297
15517,"494,495"
51029,516
51738,"363,368"
44715,297
51960,297
44557,297
44151,297
48401,"40,41,297"
48510,297
48968,386
49879,297
50421,297
58732,385
72718,297
61533,297
47517,"209,210"
47716,502
47863,"515,517,297"
52723,297
56441,297
50461,297
41066,297
51715,501
51664,"297,301,303,542"
63969,297
42437,297
59129,"297,522"
59179,"297,516"
55018,"27,28,40,47"
53885,501
50532,297
54088,"384,385"
54075,297
53621,"297,1184,2069"
46046,297
46487,297
46816,"297,334"
52658,517
53298,338
53887,502
42259,297
42684,297
48311,297
48694,"386,297"
46300,248
46498,"209,210"
34522,297
56279,297
50665,297
51266,"6,30,248"
43338,297
45342,297
45350,"334,298"
45466,490
45802,490
47509,368
47715,"501,502"
48707,297
49214,297
48160,297
48506,297
48587,"297,542"
50218,297
50645,297
54366,297
55177,490
55206,297
12975,297
48955,297
44406,504
45167,297
45482,"27,28,40,41"
52392,490
52367,360
45078,297
32311,"494,495"
45415,297
51596,"297,360"
43504,297
47870,490
46902,297
48410,368
72438,297
72577,490
57210,"28,41"
57192,341
57627,"487,488,489,490,494,498,500"
53569,297
64299,"501,502"
50770,297
44694,297
51816,297
51938,509
52480,297
59766,"27,28,33,47,48,297"
55693,297
45420,334
56049,297
54695,51
53972,297
54007,"27,28,29,40,41"
54715,"515,516"
49544,297
50347,297
50329,297
50142,489
52932,"297,167"
47105,297
47269,"516,518,519"
47327,"363,364,368,369,372"
54523,297
54459,297
13041,490
55091,297
40466,"516,518"
44084,"297,248,249"
47185,334
47053,47
47738,490
47042,"297,1184"
55264,297
56020,297
56657,"209,210"
56754,297
52363,297
52530,"28,41"
52748,"494,495"
52928,508
45020,366
43698,494
43610,7
36453,297
46101,297
46316,519
46251,297
50022,510
50472,"33,297"
11730,359
50907,297
50882,297
51469,297
49308,334
49878,"27,28"
49756,297
46004,297
46373,517
55792,297
56136,297
50666,297
51740,297
48480,297
52531,297
60176,"297,1184"
49576,297
73448,"297,1184"
73061,490
65381,489
13661,"27,28"
56953,"167,297"
55560,490
58133,297
58373,"297,40,41"
45328,"297,542"
51395,360
51686,"297,40"
59917,297
60243,297
52860,297
53121,517
53196,297
54626,522
11777,297
55016,368
46254,297
56506,297
56781,"519,297"
56958,"27,28,40,41"
57043,"297,386"
48248,297
48588,"168,297,542"
16718,297
54795,297
48021,297
48044,516
48564,360
48584,297
43987,"297,542"
44749,297
57249,297
57357,297
56209,297
53030,297
42579,298
46280,297
46945,297
46844,334
50719,"5,6,7,10,21,30,75"
51119,297
49857,297
52446,297
56714,297
57250,297
50731,"297,1184"
51130,303
46926,210
46887,297
53174,501
53281,490
53564,490
38722,297
52192,"40,41"
52094,297
28931,297
52861,297
53031,"297,544"
60640,297
60634,297
60397,297
61249,510
73327,297
73654,490
72079,297
73615,"509,510"
51312,297
51425,36
51537,490
58372,522
46399,"27,28,29,40,41,47,48"
58410,"28,297,27"
66306,297
66105,"167,168,297"
66172,517
66357,297
52265,"515,516,522"
52281,"384,385"
52519,297
53155,"40,41"
39305,360
53587,"334,297"
53710,490
53714,297
58881,297
58728,"40,47"
56073,517
56213,386
56415,297
55669,490
54509,297
55826,385
49408,360
51673,297
49247,544
49272,297
40470,297
45892,"297,386"
46294,490
57811,"47,297"
57856,501
58152,"306,297"
58100,"27,40"
54051,297
30689,"384,385,386"
16721,490
54688,297
54458,297
44783,"202,203,204,205,206,207,208,209,210"
44831,385
45843,"494,495"
47347,297
47245,"494,495"
47409,"6,27,40,47"
48394,297
50873,297
53511,297
53222,490
52643,"492,494,495,501,502,508,509,510,511"
52560,297
53190,297
50576,"47,48"
52651,366
53464,210
45285,297
57398,297
57748,297
57939,297
53123,297
51690,297
53226,542
53718,490
50428,"27,28"
47253,297
53311,"27,28,40,41,297"
53395,511
53614,"494,516,518"
53515,297
54294,297
54338,297
46579,334
45375,"6,7,209,210"
73912,"28,41"
69694,"297,544"
66794,297
66868,297
29660,297
51385,502
52324,297
52420,"384,385,386"
59412,297
61167,297
61627,368
54442,542
58449,"50,297"
59893,168
57008,"303,318,201"
57137,359
57163,297
57453,297
52783,542
42493,297
52817,"494,517"
40973,"297,47,48,49,50,51"
54293,"168,297"
52158,297
52471,"501,502"
56847,297
54096,297
49507,379
34091,"501,502,508,515,516,518,519,521,522"
48068,297
50144,297
56196,297
56736,297
55353,490
58750,"501,502,514,515,516,517,518,519,521"
59121,"297,519"
55448,297
52411,297
52593,"510,511"
46501,"384,385"
45577,"297,1184"
53532,"494,297"
45749,360
48935,297
48651,542
53715,386
53829,297
54065,297
57870,297
58369,297
59126,"492,494,495"
46471,"494,495,501,502,508,509,511"
51538,"42,53"
52523,297
53672,"492,494,495,501,502,508,509,510,511"
53842,297
53851,297
54053,"297,542"
53585,297
53609,297
52413,297
52657,297
52818,"167,297"
49412,297
53278,297
54819,"28,41"
54748,297
54996,"515,516,517"
54447,297
62533,"384,385"
62560,"27,28,297,40"
63108,"27,28,40,41,47,48,297"
73778,"494,495"
73976,"297,501,502"
74129,"27,28,40,41,297"
74719,297
74286,"297,494"
74239,517
74226,"494,515,517"
43080,"27,28"
67488,494
67160,297
52756,"501,508,1786"
52698,297
53455,499
53844,297
62034,297
62201,297
62271,516
59784,297
60250,297
60346,"27,28,40,41,47,48"
60357,386
60729,297
60631,297
60287,"516,518,519"
58521,297
54050,297
52681,421
52905,297
53198,"490,297"
54489,297
56607,334
57148,281
57769,28
50415,517
50644,297
50673,"51,52,297"
50213,490
50317,"501,502"
51180,297
50650,297
36398,368
12608,360
46746,297
56364,"365,366"
56368,"28,297"
39870,"514,515,521"
53179,"501,502,508"
53385,516
48486,490
48097,297
49290,"366,368"
49268,297
47268,"516,518,297"
47193,297
55213,297
55726,491
48164,297
50077,63
50285,495
49232,"297,368"
53977,297
54481,297
54661,42
59314,522
58510,"297,494,495"
59364,297
19233,"297,386"
54651,"426,447"
54873,297
54517,297
54681,297
53046,504
49301,494
54045,"297,542"
54258,"3,4,5,6,7,209,210,248,249,297"
54271,"47,48"
54213,297
52843,27
54375,297
50402,368
63741,297
64033,490
74780,385
74487,366
74573,"494,495"
55186,297
12250,"297,1184"
55201,297
48250,297
37736,297
43167,"454,462,463,478,479"
48583,297
67999,334
68388,297
68179,"334,297"
68732,297
68615,"297,516,522"
15349,"297,47,48,49,50"
54260,"3,4,5,6,7,21,51,52,75,76,189,209,210,248,249,297"
54290,"459,463"
54870,"384,385,386"
60103,542
57449,"516,518,519"
46038,297
61713,"392,517"
62408,"384,385,386"
59045,517
58839,"297,334"
58847,297
55020,"6,7,209,210"
16719,297
55167,"297,385"
55475,542
54687,"297,542"
55096,"210,297"
55015,297
58291,297
50433,297
52445,297
50157,297
54526,27
54730,"209,210"
51030,516
51595,297
38994,297
52185,360
43201,297
59910,297
60171,"3,7,28,40,41,135,201,297,303,304,316,317,542"
59996,297
60318,297
56338,360
52359,535
58211,334
57874,297
49444,297
49439,297
38958,347
49980,297
47701,"494,495"
47860,297
50355,297
48443,297
53711,297
56531,490
56040,463
57160,297
57280,297
55984,"509,510,511"
55421,297
55595,"377,378,379"
55573,297
55361,297
59969,"501,502"
21131,501
49963,"40,41,47,48"
11472,297
52755,"494,495"
54210,297
51835,"27,28,40,41"
51611,490
51386,522
34167,297
55149,297
46255,297
40435,"297,519"
56182,297
64907,517
64552,494
55686,297
55837,297
55492,"40,41,297"
74947,490
75022,503
75106,"40,41"
75448,297
48674,297
49270,504
49438,297
49618,297
54583,334
54755,297
54807,297
12242,368
55294,297
69242,"297,1184"
68475,297
61302,297
63644,334
64049,542
62758,368
59429,40
12263,360
56015,297
55364,"378,379,384,385"
56153,297
55902,360
12021,297
58418,297
34687,"494,501,514,515,516,517,518,519,521"
55188,"167,297"
54472,"297,1184"
16436,297
52650,297
52882,348
50385,297
47458,"494,495"
60861,297
60772,297
57684,"41,297"
57490,297
57027,297
58828,297
58872,297
59118,"297,519"
58724,"297,516,518"
50277,"41,297"
50470,297
50806,"20,21,22,23,24,25,42,53,64,65,66,67,173"
51546,297
51649,490
48537,297
54261,"47,48"
55828,"167,297"
56057,297
59437,"422,423,424,425,426,444,481,482"
60763,"515,517,392,393,394,395"
60251,297
60751,334
51714,490
56108,297
15348,297
54350,297
16183,490
53725,297
56092,297
54726,297
16793,297
55111,490
55422,297
65260,"297,1184"
63665,"281,283,284,385,386"
65823,344
75316,494
75385,"297,490"
75505,494
75727,"297,516,519"
52389,297
56728,334
57150,297
57075,297
57304,490
57413,504
49550,297
49928,42
55356,297
50404,297
50012,"27,28,29"
11823,"297,509"
70146,297
70360,"297,494,495"
70364,297
64057,490
62026,"248,249,297"
62090,297
63037,297
60446,"297,542"
60765,490
61117,297
57066,297
57076,"522,297"
57766,360
55919,297
58679,297
59077,297
56069,297
53415,27
53602,494
53657,"531,539"
18166,"516,515"
53733,297
53559,360
53773,"159,160,161,166,167,168,169,297"
54349,494
46275,"515,516,521"
60661,490
32896,297
57868,334
57832,297
58330,"81,297"
58520,297
58638,28
59212,"501,502"
59092,297
59156,"4,6"
51832,297
51830,297
51941,365
49585,"42,47,48"
45026,297
50011,42
55357,297
56013,338
52365,490
52423,298
58194,"516,518"
58791,"297,334"
58764,"297,303"
55381,488
56658,"209,210,297"
56697,297
56638,297
56696,297
56755,297
57164,385
61776,297
44460,"297,1184"
62154,297
11893,504
54859,297
54863,297
55462,297
55758,385
56012,334
56103,297
40579,510
56734,297
56857,519
56972,297
57139,297
55683,297
55825,385
55917,"301,303"
52930,"494,495"
53456,"494,495"
53717,494
66466,"501,502,508"
66526,297
75800,490
76011,297
76079,490
57291,517
57826,"27,297"
43821,297
55898,"47,48,49,50,189"
54498,"167,297"
71558,297
64990,510
65366,"297,508"
65344,297
65604,297
63467,297
63611,297
63337,"74,259,297"
58172,500
57471,368
62286,297
61878,297
56791,"501,502"
40440,"494,495"
56982,297
57358,297
57340,"494,522"
46017,297
59601,297
59885,297
29100,"297,1184,28,29,40,41"
54112,297
54115,297
54209,297
62309,297
62444,297
58794,297
59114,297
59365,297
60453,297
60635,297
60718,297
61295,"494,495"
61608,297
16279,297
56326,297
59017,490
59717,297
59884,297
59581,511
52931,297
50432,"6,7,209,297"
50152,"297,1184"
52587,"407,409,416,421,431,444,446,463,470,475,478"
52279,338
53000,297
57030,297
57085,297
57396,297
57386,297
57577,"445,466"
61838,297
62396,297
57246,297
58178,297
57275,"47,48,49,50,297"
58062,297
58404,522
58409,"510,511"
56009,297
56640,491
13754,"27,28,40,41"
55598,297
55848,297
56236,297
39562,297
56433,297
56921,"105,297"
53950,"377,379,387"
54066,297
53618,501
52784,27
58265,490
58422,167
33529,297
67189,"301,167,168"
76086,297
76217,490
76652,359
71801,488
71972,"384,385,386"
72156,490
72240,297
65803,1184
65805,1184
50842,297
51394,490
34748,297
54496,297
62975,297
63345,297
63364,297
63661,297
59464,"297,515,516"
60024,348
64479,490
63984,297
62377,"167,168"
62904,297
57498,"392,517"
56016,297
56870,"27,28"
57364,297
57718,542
57421,"494,495"
57781,297
58103,517
59927,"297,27,40,41"
54605,379
54741,297
12635,385
55546,"364,368"
61634,297
61827,297
58267,297
60945,297
62069,297
62423,517
63264,298
43365,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45"
59984,297
33144,28
50943,297
53180,"494,495"
52250,297
53386,516
51271,297
51359,"385,386"
53588,297
53593,297
50507,297
53929,297
58926,463
59226,490
57806,490
62236,297
62965,360
63498,"501,502,511,515,517,522"
58421,490
59058,297
56596,368
57129,167
57054,"516,518"
56106,297
56374,"359,360"
55263,297
55265,297
54566,297
54995,297
67699,"501,502"
67360,"297,494"
68054,386
76543,297
76920,"508,514,517,1786"
77073,297
76853,494
76863,490
72428,297
72836,297
72332,297
72858,297
51718,297
57166,"297,501,502"
44042,"392,393,394,395,398,399,517"
65497,297
66258,"5,297"
66443,"48,297"
65504,297
67004,297
63865,297
63947,"3,4,5,7,55,209,297"
64185,297
60030,"297,519"
60701,"47,48,297"
64631,210
64953,297
63756,297
62806,"167,297"
57990,5
56093,522
57248,297
58462,"377,378,379,384,385,386"
56871,522
58655,385
58900,365
60840,297
61432,"53,789,801,803,804,805,61"
62777,297
56760,368
63785,297
64020,297
63918,297
59338,297
60309,"297,501,502,509,511"
60690,"27,28,40,41,297"
61413,297
57738,334
54288,"510,511"
43927,542
54673,"297,1184"
51650,489
60455,"337,338"
61044,"297,1184"
61188,297
54707,494
54883,"515,516,521"
15476,297
59357,297
59465,"515,516,518,519,522"
59497,297
48657,"516,518,519"
59181,360
59456,297
49653,490
63972,386
63896,"502,297"
59219,517
59360,297
60370,494
56738,297
56916,297
56971,297
56911,297
55852,297
57816,248
58039,297
57466,"492,494,495"
57747,"297,1184"
58092,"297,1184,27,28,40,41,222"
55794,297
55461,"297,1184"
59062,47
59383,297
68209,"515,521"
68288,297
68262,522
77522,"297,334"
77147,297
77644,"40,41,47,48"
72442,297
72455,"518,519"
72781,297
52721,297
58109,297
58580,27
59093,297
59194,297
64564,360
64076,"297,542"
64732,27
64924,297
66734,297
66901,"494,495,501,502,508,509,511"
60479,297
66714,463
51241,297
66649,297
66795,297
63463,209
63664,297
63486,490
63769,"384,385,334"
63917,297
59467,"515,516,518,519,522"
58825,"297,509"
59027,"385,297"
59220,491
59197,297
57199,297
61433,"6,209"
62404,297
56234,"297,359,360"
56363,297
56740,"517,392"
56197,"27,28,40,41,47,48"
63655,297
64393,297
64441,297
64729,"201,297"
64717,297
61612,297
60781,297
61805,297
57871,297
58344,297
58230,297
58631,297
41486,"27,28,40,41"
62035,297
54540,297
53151,"384,385,386"
60398,297
60764,490
61111,297
58443,297
59669,490
60036,"501,502,508,509,510,511"
60877,341
60579,"47,48,297"
58826,"297,510"
30381,360
57831,297
57977,297
57893,"27,28"
58165,297
58115,297
58343,297
58238,516
56284,"494,495"
68895,"297,542"
69101,297
69158,511
69404,297
77457,297
52929,"501,502"
53750,"168,297"
73064,494
73149,297
73749,297
59492,27
56398,"494,495,501,502,508,509,511"
67985,297
36256,297
65060,297
65868,297
66003,297
34981,297
67484,297
64064,"297,542"
64370,297
60710,499
64760,"297,1184,515,516,518,519,522,1776"
62152,"332,334"
62485,517
59582,510
20775,297
59971,542
60469,542
59504,297
59897,297
36795,"494,495"
57189,506
56123,"519,520"
57587,489
65489,"364,368"
65670,297
65877,297
62589,297
62420,"515,516,518,519,522"
62778,297
60265,"297,494,495"
58894,297
59128,"297,519"
59263,297
59372,297
55481,490
53478,"501,2069"
54041,297
54167,"297,334"
56382,"516,519"
56367,297
11311,544
60125,"494,495"
60707,297
64804,297
64331,501
64395,"297,519"
61304,297
61779,519
58093,"297,1184"
57865,297
58684,385
56707,519
58215,297
58861,"168,297"
58768,297
59334,297
69166,297
73359,490
73476,"494,495"
73501,"494,495,516,518,519"
74063,297
60533,297
56860,297
60641,297
60999,334
54042,334
54958,"297,521"
60173,494
65649,"40,41,297"
66697,297
68541,"297,1184"
67521,297
62166,297
64863,"384,385"
64892,297
60904,297
65240,"422,423,424,425,426,431,436,447,453,454,457,459,461"
60694,297
61255,511
62717,297
62921,385
62829,494
60766,"515,517,392,393,394,395"
60687,297
60584,297
61147,"386,297"
63008,"50,297"
63526,297
61964,297
58494,297
65855,"27,28"
63052,297
62867,297
64736,297
64845,"348,349,350,1297,1298,1319,1320"
64926,297
64933,297
64458,"27,28,40,41"
59483,522
60280,"297,515,519,521"
56435,"494,495"
57031,"40,41,47,48"
57064,385
35954,297
54296,297
54482,"27,40,41"
63800,297
48299,297
64164,297
60962,297
60613,297
57350,360
57578,"431,463,478"
65447,"384,385"
64957,297
61504,297
61428,"492,494,495,297"
62276,"159,160,161,166,167,168,169,297"
58867,297
59356,297
59415,"297,166,167"
59201,"515,297"
71468,297
71300,297
58639,"27,28,297"
59081,"383,385,386"
59366,297
57397,297
47015,"297,1184"
57976,297
58253,297
77952,297
78272,"334,297"
78078,297
78223,297
73742,"1221,297"
73753,297
73622,492
61060,334
61211,297
54803,297
55143,210
69309,522
69217,360
61256,510
40957,"494,495,516,519,518"
69270,297
67697,297
61781,297
66272,297
66573,248
61864,511
67250,297
67387,431
63866,"359,360"
57879,297
64248,"543,1194"
42325,"297,348"
60059,360
58146,544
63897,"511,297"
64293,297
66646,"27,28,40,41,297"
66585,297
66793,297
64174,298
60454,297
64091,"494,495"
59237,297
29129,297
33695,297
59433,517
65220,297
65558,"392,517"
57686,47
57661,297
60582,297
61352,"297,542"
46584,297
64454,"297,1184"
64905,297
63630,297
55342,490
61658,544
62028,"40,41"
65679,"384,385"
65927,"27,28"
66508,522
66704,297
58091,"297,1184,27,28"
58392,"492,494"
58586,490
62449,297
62704,297
62720,297
59498,"494,515,516"
60450,"297,509,510,511"
59509,"335,336"
71564,40
71343,297
71490,297
71996,490
72018,297
72203,490
71873,297
57965,509
55885,"167,297"
58771,490
58960,373
58829,"297,1184"
61815,"386,297"
61705,297
61828,297
78369,297
10913,490
54463,297
55940,297
52695,"494,495"
74086,366
73933,334
74664,297
60449,297
61811,297
62818,297
69652,297
69533,385
69891,297
69703,297
67641,297
64673,"297,544"
66468,"463,473"
66462,"27,28,47,48"
66322,490
62337,522
64813,"297,298"
65302,334
63014,297
63343,"494,495"
60174,297
57448,"516,518,519"
60396,297
61001,334
67207,"75,76"
67134,"6,7,248,249"
67481,297
67942,"297,1184"
67161,297
60170,"297,1184"
60281,"297,519"
60182,297
60700,297
65453,297
64908,517
61972,297
65400,"297,501"
58237,"519,516,518"
58417,298
58615,297
56007,"167,297"
61254,511
57790,"297,502"
61810,297
64948,297
65342,297
62157,297
62471,297
58801,297
58335,"297,502"
63448,"501,509,511"
63403,"303,542,297"
67144,297
67850,"384,385"
60547,297
16870,368
61327,297
61250,511
61253,510
61564,373
63601,"515,516"
63809,"515,516"
63863,360
63973,385
61657,297
61566,373
61573,459
59078,368
59127,"297,515,516"
59209,"501,502"
58441,"297,494,495"
59485,385
61854,"297,334"
63626,368
56458,52
57159,297
57059,297
57225,519
56805,"297,544"
63303,297
63649,"40,41,47,48"
44455,297
72814,297
72408,"516,519"
64888,"517,392"
68397,6
67475,297
79012,297
79013,297
74338,490
74080,490
74653,494
69750,297
70245,"492,494,495"
70309,386
58556,297
70293,517
63510,"515,519"
64735,490
64792,"297,495"
64746,"42,53,67,297"
64947,"51,297"
63483,542
63401,297
63920,297
65671,297
65773,"27,28,30,47,48,75,248,249"
65650,"27,28"
66304,297
61212,"297,494,502,514,521"
61072,"487,488,490,494,495,501,502,503,504,507,508,509,510,511,512,515,516,517,519,521"
70358,454
70543,"297,1184,385"
67029,297
63902,"501,297"
64218,"28,41,298"
64568,"494,517"
61085,"487,488,490,492,493,494,495,501,502,507,508,509,510,511,512,515,516,517,518,519,521,522"
61252,511
61698,297
58198,297
65910,297
65889,297
65430,338
58626,297
53191,298
59447,297
59478,"516,522"
68561,297
56369,297
65319,297
65330,297
55331,"385,281,289,297"
61991,297
62774,297
62787,297
59229,517
59445,297
59262,297
65464,297
65801,297
65987,"27,28,297"
63925,297
64316,5
24846,297
62031,297
56426,297
62270,522
62563,"297,338"
67871,297
68064,297
60343,297
68270,"297,386"
68258,"515,516,519"
68302,297
61865,510
64102,297
52985,334
61912,297
72829,362
63766,297
63856,297
63662,297
63708,297
63748,297
39129,"297,334"
57412,517
57533,297
57853,297
79091,297
79147,297
74865,516
74956,365
63631,"210,297"
63945,297
64268,297
64224,297
64364,297
70288,303
70549,297
70890,"494,495"
70968,297
70961,297
70972,297
71641,47
69281,297
68944,494
65012,"384,385"
65494,490
15514,297
64324,490
64352,508
65112,494
65002,"509,510,511"
67446,297
67931,297
66316,297
11988,"297,1184"
64900,297
61414,297
64980,"487,488,490,492,493,494,495,501,502,507,508,509,510,511,512,515,516,518,519,521,522"
52190,334
62263,"297,584"
68800,297
68706,297
69176,501
61942,297
66816,297
59499,297
59841,"297,303"
66148,297
66004,297
51532,"6,297"
28450,"494,495"
57494,297
62749,297
63501,501
64000,297
63927,52
66345,379
66623,522
67150,360
59793,"297,1184"
60131,"516,518"
59620,297
62790,297
62897,"167,297"
63107,"27,28,40,41,47,48,297"
65038,297
64994,248
35023,297
62238,297
62686,297
68830,"27,297"
68893,297
69058,167
62253,297
32584,517
62775,297
62875,297
64467,490
64431,"384,385"
64718,297
62037,"297,519"
62595,297
62684,"47,48,5,210"
62683,"209,210"
72780,297
73015,297
73102,490
73070,297
73226,"297,1184"
73040,297
73232,297
73395,297
60284,368
61003,334
61059,334
64180,297
79079,"297,40,41"
78986,"297,1184"
41074,"297,1184"
58002,494
55653,"515,516,518,519,522"
64546,297
64598,297
75090,490
75237,"501,502"
75426,"494,495,297"
71503,297
51500,297
71867,297
71589,490
71817,"297,502"
72314,51
69299,297
46767,297
69107,297
69508,297
69587,297
66006,297
65998,297
66296,297
66365,297
66525,297
68372,"334,297"
65656,297
65326,297
65596,297
62830,494
62972,297
62398,297
63222,297
59850,359
66633,297
67428,297
59705,"494,495"
67893,"297,542"
66305,297
66478,377
59964,297
57053,360
60215,360
60427,297
63482,297
67427,297
57576,"422,423,424,425,426,431,436,461,462,463,466,475"
55550,297
58160,297
30407,"6,7,297"
60308,297
60583,297
65677,297
65372,297
63620,"297,1184,509"
63798,"166,167,168,169"
63898,297
63990,297
64103,297
70114,28
70049,"365,366"
65420,365
70917,297
64391,297
65542,297
63500,511
63684,"297,1184"
63099,297
63400,490
63669,"384,385,386"
62534,297
63199,516
63597,297
73222,297
74172,297
73604,"297,1184,167,168"
73708,297
73577,494
73722,366
79776,297
79553,"365,366"
79952,"463,466,475,1543,1544,1545,1546,1595,1690"
75360,"542,543"
75329,490
75732,490
61452,336
61597,297
64837,297
65724,297
65623,360
58229,297
52568,297
58567,490
58890,297
58899,527
72222,"30,75,76,248,249,297"
71939,297
70551,297
72278,"297,1184"
72826,489
68671,"297,368"
68837,"297,542,303"
64952,301
61378,297
65105,366
65478,297
66632,503
66569,297
63471,"297,27,28,33,40,41,334"
61965,297
64019,297
63701,"509,297"
70143,297
70880,490
67732,"515,516,519"
66257,368
66815,297
69113,297
66341,"509,510,544"
65065,297
66637,297
66592,"297,501,502,508"
66639,297
53112,297
65856,"40,41,47,48"
65971,"167,168,297"
67503,297
67794,297
57530,297
67868,490
65602,297
68264,"494,495"
64470,297
70807,"297,1184"
70802,360
70665,"297,490"
71070,360
71366,"297,1184"
15513,297
65908,297
63618,"297,515,521"
27133,"384,385"
64035,542
60611,297
68279,297
57875,297
56865,297
58495,"509,510,511"
63996,297
63862,360
64405,490
73732,"297,494"
73951,504
74293,"297,522"
74110,490
74426,"298,297"
74548,297
61839,"515,516,518,519,524,297"
80237,360
80345,297
79359,"297,1184"
76111,297
76275,517
65857,297
66415,"377,378,384,385"
72077,297
72022,297
72295,297
64337,"502,2069"
64881,"297,1184"
63872,"40,41,47,48"
63795,297
63489,501
64400,"518,519"
64466,"496,497,515,516,518,519,522,524,525,536,1770,1771,1776,1789,1819,1890,1891,297"
72333,297
72491,490
73108,297
69257,297
69269,"27,28"
69617,297
70296,297
66705,297
66926,"297,385"
67117,"297,490"
58042,385
64121,297
64851,297
65938,297
59336,297
29156,368
65622,"297,1184"
71566,"27,28,33"
71823,490
72214,490
67199,360
67438,544
67436,297
66300,"297,1184"
66063,303
70235,"517,518,519"
38737,297
68405,297
68763,297
68530,297
28353,297
67241,297
64646,"28,41,297"
67198,360
30125,"168,297"
68647,297
68673,297
65406,"297,502"
65603,490
29308,297
71522,"23,104,341"
71584,297
70315,"297,334"
71948,490
72087,297
72281,490
66318,297
66660,297
66768,"166,167,297"
